schema_version,protocol_id,analysis_id,claim_boundary,diagnostic_only,v1_2_label,formal_eligible,threshold_freeze_eligible,source_dataset,source_order,sample_id,family,mutation_class,control_type,source_descriptor,model,baseline,source_pose_sha256,v1_2_metrics_row_sha256,legacy_occlusion_relpath,legacy_occlusion_sha256,legacy_classification_relpath,legacy_classification_sha256,legacy_hotspot_overlap_count,v1_2_hotspot_overlap_count,hotspot_overlap_delta,legacy_inclusive_total_atom_contacts,v1_2_atom_only_total_atom_contacts,delta_total_atom_contacts,ratio_new_over_old_total_atom_contacts,percent_change_total_atom_contacts,legacy_inclusive_total_residue_pairs,v1_2_atom_only_total_residue_pairs,delta_total_residue_pairs,ratio_new_over_old_total_residue_pairs,percent_change_total_residue_pairs,legacy_inclusive_cdr3_atom_contacts,v1_2_atom_only_cdr3_atom_contacts,delta_cdr3_atom_contacts,ratio_new_over_old_cdr3_atom_contacts,percent_change_cdr3_atom_contacts,legacy_inclusive_cdr3_residue_pairs,v1_2_atom_only_cdr3_residue_pairs,delta_cdr3_residue_pairs,ratio_new_over_old_cdr3_residue_pairs,percent_change_cdr3_residue_pairs,legacy_inclusive_cdr3_atom_fraction,v1_2_atom_only_cdr3_atom_fraction,delta_cdr3_atom_fraction,ratio_new_over_old_cdr3_atom_fraction,percent_change_cdr3_atom_fraction,legacy_inclusive_cdr3_residue_pair_fraction,v1_2_atom_only_cdr3_residue_pair_fraction,delta_cdr3_residue_pair_fraction,ratio_new_over_old_cdr3_residue_pair_fraction,percent_change_cdr3_residue_pair_fraction,reference_protein_atom_heavy_atom_count,reference_excluded_hetatm_heavy_atom_count,reference_excluded_hoh_heavy_atom_count,reference_excluded_edo_heavy_atom_count,legacy_v1_1_class,v1_2_metrics_old_rule_diagnostic_class,old_rule_diagnostic_transition,old_rule_class_changed,delta_row_sha256
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,14,mut_14_PVRIG-38_cdr3_arom_F100A,38,single_aromatic_to_alanine_cdr3,mutant,single_aromatic_to_alanine_cdr3,cluster_1_model_3,8x6b,905888d9571161d7bb3ec348972f3be4987023a28049ac6250ff5c69ca5ad4f6,b11163871d8f396cfc79ee01d566e8c09bf280a171f5a5e49574fbd58632279c,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/8x6b_baseline/cdr3_occlusion_summary_8x6b.csv,4707fed776bbe55101680aef07848c76ad53dbb3850e8be28e668a29ef27814b,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/mut_14_PVRIG-38_cdr3_arom_F100A_8x6b_blocker_classification.csv,fa3dbd4c64eaa10a25f1920c2a319f025d54b15bc3f0da80b041aa8b5e9ef040,15,15,0,7120,6754,-366,0.94859550561797756,-5.1404494382022436,599,481,-118,0.80300500834724542,-19.699499165275459,895,860,-35,0.96089385474860334,-3.9106145251396662,69,58,-11,0.84057971014492749,-15.94202898550725,0.12570224719101122,0.12733195143618598,0.0016297042451747512,1.0129647980174796,1.2964798017479628,0.11519198664440734,0.12058212058212059,0.0053901339377132457,1.0467926120100033,4.6792612010003287,963,58,58,0,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B->BLOCKER_PLAUSIBLE_B,false,9bb2f7ceecfe37fa012c5e3c0016da6f1164730e25ed0ac0e044516d8b7741dc
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,14,mut_14_PVRIG-38_cdr3_arom_F100A,38,single_aromatic_to_alanine_cdr3,mutant,single_aromatic_to_alanine_cdr3,cluster_1_model_3,9e6y,174e8fb3f9cb72c36fba4a80059412c59ec63944d66a668d343cc593f231441b,af8e3c482af6f3fe2c34809dee503ca9ea0285f2e858a0c92523d72b14d6b607,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/9e6y_baseline/cdr3_occlusion_summary_9e6y.csv,a7a2b903ad6a6c734539628e26a8d362835bc92b9c218a436b331959451cc66e,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/mut_14_PVRIG-38_cdr3_arom_F100A_9e6y_blocker_classification.csv,6faa7007b574a520113668b9093640008e34cfbae1aabb7d6344cecf95a09a56,13,13,0,7561,7067,-494,0.93466472688797775,-6.5335273112022252,616,509,-107,0.82629870129870131,-17.370129870129869,1062,1030,-32,0.96986817325800379,-3.0131826741996215,82,71,-11,0.86585365853658536,-13.414634146341465,0.14045761142705993,0.1457478420829206,0.0052902306558606782,1.0376642504604168,3.766425046041677,0.13311688311688311,0.13948919449901767,0.0063723113821345656,1.0478700464804256,4.7870046480425588,1002,84,60,24,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B->BLOCKER_PLAUSIBLE_B,false,28bb3b2316411f24b08a416e58cc4cb7cab08b2f850330560750bad6bc5818c1
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,14,mut_14_PVRIG-38_cdr3_arom_F100A,38,single_aromatic_to_alanine_cdr3,mutant,single_aromatic_to_alanine_cdr3,cluster_1_model_4,8x6b,aaaab7a00f784da532505c27eaaa69d52acddcefc70bcb53f989ab578050d340,4ab2dc66b92acf7491c5042c1d5f064d7a3e1d015c4b4d1971e29d900731e4f7,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/8x6b_baseline/cdr3_occlusion_summary_8x6b.csv,4707fed776bbe55101680aef07848c76ad53dbb3850e8be28e668a29ef27814b,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/mut_14_PVRIG-38_cdr3_arom_F100A_8x6b_blocker_classification.csv,fa3dbd4c64eaa10a25f1920c2a319f025d54b15bc3f0da80b041aa8b5e9ef040,16,16,0,6773,6431,-342,0.94950538904473647,-5.049461095526353,572,469,-103,0.81993006993006989,-18.00699300699301,825,787,-38,0.95393939393939398,-4.606060606060602,70,59,-11,0.84285714285714286,-15.714285714285714,0.12180717554997786,0.12237599129217851,0.00056881574220064846,1.0046698048750606,0.46698048750606347,0.12237762237762238,0.1257995735607676,0.0034219511831452137,1.0279622296679867,2.7962229667986671,963,58,58,0,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B->BLOCKER_PLAUSIBLE_B,false,f9f801cfb91de6c556a322fc0b8bfcb14b5fb635284ae332474f3cab4c8f7a85
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,14,mut_14_PVRIG-38_cdr3_arom_F100A,38,single_aromatic_to_alanine_cdr3,mutant,single_aromatic_to_alanine_cdr3,cluster_1_model_4,9e6y,657094306d6a3af56ce6f78bbe9ec8937bd3298986ac7ab308bf863470832a85,068c7efb2e64aa719cbb8d149c66bee68f7bfd400d336cf94791eda1749c8af8,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/9e6y_baseline/cdr3_occlusion_summary_9e6y.csv,a7a2b903ad6a6c734539628e26a8d362835bc92b9c218a436b331959451cc66e,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/mut_14_PVRIG-38_cdr3_arom_F100A_9e6y_blocker_classification.csv,6faa7007b574a520113668b9093640008e34cfbae1aabb7d6344cecf95a09a56,12,12,0,7182,6692,-490,0.93177387914230014,-6.8226120857699861,592,481,-111,0.8125,-18.75,1016,968,-48,0.952755905511811,-4.7244094488188999,85,71,-14,0.83529411764705885,-16.470588235294116,0.1414647730437204,0.14465032875074715,0.0031855557070267493,1.0225183672124667,2.2518367212466694,0.14358108108108109,0.14760914760914762,0.0040280665280665318,1.0280542986425341,2.8054298642534059,1002,84,60,24,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B->BLOCKER_PLAUSIBLE_B,false,3ab597611c2493db827f95ec65005eeae282addb24d8875c2e501b0eea7df464
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,14,mut_14_PVRIG-38_cdr3_arom_F100A,38,single_aromatic_to_alanine_cdr3,mutant,single_aromatic_to_alanine_cdr3,cluster_1_model_5,8x6b,a618cdea2bbf79261453f598cade74b25a8acad6c9e7f124bd8c907615c2550f,1893f76bf3af271f87631c593a8fd6cf90c5eeef490ce268b3dbbeea76da3f99,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/8x6b_baseline/cdr3_occlusion_summary_8x6b.csv,4707fed776bbe55101680aef07848c76ad53dbb3850e8be28e668a29ef27814b,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/mut_14_PVRIG-38_cdr3_arom_F100A_8x6b_blocker_classification.csv,fa3dbd4c64eaa10a25f1920c2a319f025d54b15bc3f0da80b041aa8b5e9ef040,8,8,0,5510,5178,-332,0.93974591651542649,-6.0254083484573506,502,399,-103,0.79482071713147406,-20.517928286852595,461,442,-19,0.95878524945770061,-4.1214750542299399,38,32,-6,0.84210526315789469,-15.789473684210531,0.083666061705989114,0.085361143298570877,0.0016950815925817625,1.0202600858462592,2.0260085846259157,0.075697211155378488,0.080200501253132828,0.0045032900977543394,1.0594908323440178,5.9490832344017752,963,58,58,0,EVIDENCE_INFERENCE_ONLY_E,EVIDENCE_INFERENCE_ONLY_E,EVIDENCE_INFERENCE_ONLY_E->EVIDENCE_INFERENCE_ONLY_E,false,f97c0b2fff6501fdaa99ed73c3d7e6b5a5d8dbdbcf16448d3bee47cf81a1e963
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,14,mut_14_PVRIG-38_cdr3_arom_F100A,38,single_aromatic_to_alanine_cdr3,mutant,single_aromatic_to_alanine_cdr3,cluster_1_model_5,9e6y,76352028c70cabfd64d4f0c65a77c41aea5fa4e01189630146e43e7a1a303566,809dec0946a57246e3707b895950a93e353287891ba5a59045f5afe38dac0aa6,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/9e6y_baseline/cdr3_occlusion_summary_9e6y.csv,a7a2b903ad6a6c734539628e26a8d362835bc92b9c218a436b331959451cc66e,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/mut_14_PVRIG-38_cdr3_arom_F100A_9e6y_blocker_classification.csv,6faa7007b574a520113668b9093640008e34cfbae1aabb7d6344cecf95a09a56,10,10,0,5779,5311,-468,0.91901713099152105,-8.0982869008478957,524,418,-106,0.79770992366412219,-20.229007633587781,548,526,-22,0.95985401459854014,-4.014598540145986,48,39,-9,0.8125,-18.75,0.094826094480013848,0.099039728864620605,0.004213634384606757,1.044435388884384,4.4435388884384031,0.091603053435114504,0.093301435406698566,0.001698381971584062,1.0185406698564594,1.8540669856459413,1002,84,60,24,EVIDENCE_INFERENCE_ONLY_E,EVIDENCE_INFERENCE_ONLY_E,EVIDENCE_INFERENCE_ONLY_E->EVIDENCE_INFERENCE_ONLY_E,false,c9ba30f475cd8805087d92ca08b56a0820daa2238b611892f34afd6d4563399f
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,14,mut_14_PVRIG-38_cdr3_arom_F100A,38,single_aromatic_to_alanine_cdr3,mutant,single_aromatic_to_alanine_cdr3,cluster_1_model_6,8x6b,48c29ae6667e727c61a999ab8474edec7fc3c931517d28b64a54d675932d8015,4e79c823ebc29e1d0f9a54c8d1c85f1f2e3a2dec2d00d1ecde915ed20ea708ce,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/8x6b_baseline/cdr3_occlusion_summary_8x6b.csv,4707fed776bbe55101680aef07848c76ad53dbb3850e8be28e668a29ef27814b,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/mut_14_PVRIG-38_cdr3_arom_F100A_8x6b_blocker_classification.csv,fa3dbd4c64eaa10a25f1920c2a319f025d54b15bc3f0da80b041aa8b5e9ef040,15,15,0,7134,6754,-380,0.94673395009812167,-5.3266049901878336,620,501,-119,0.8080645161290323,-19.193548387096769,1075,1036,-39,0.96372093023255812,-3.6279069767441885,90,76,-14,0.84444444444444444,-15.555555555555555,0.15068685169610316,0.15339058335801006,0.0027037316619069052,1.0179427178381804,1.7942717838180355,0.14516129032258066,0.15169660678642716,0.0065353164638465022,1.0450210689731647,4.5021068973164713,963,58,58,0,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B->BLOCKER_PLAUSIBLE_B,false,5e39f0915d6301972747ebc11af4db4fafbc7019c552023a0930203c16d962ab
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,14,mut_14_PVRIG-38_cdr3_arom_F100A,38,single_aromatic_to_alanine_cdr3,mutant,single_aromatic_to_alanine_cdr3,cluster_1_model_6,9e6y,83e5b6a285d5f305d2128ce19b7763ad2f450ffff7efa4fe0cd1788b3969ecd0,c3ec6dffc42b5582d26bbac963f99aef33aff3d684967e6cbc70c733d83ddd2c,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/9e6y_baseline/cdr3_occlusion_summary_9e6y.csv,a7a2b903ad6a6c734539628e26a8d362835bc92b9c218a436b331959451cc66e,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/mut_14_PVRIG-38_cdr3_arom_F100A_9e6y_blocker_classification.csv,6faa7007b574a520113668b9093640008e34cfbae1aabb7d6344cecf95a09a56,11,11,0,7565,7032,-533,0.9295439524124256,-7.04560475875744,634,512,-122,0.80757097791798105,-19.242902208201894,1225,1179,-46,0.96244897959183673,-3.7551020408163271,97,82,-15,0.84536082474226804,-15.463917525773196,0.16192994051553206,0.16766211604095563,0.0057321755254235718,1.0353991084488403,3.5399108448840311,0.1529968454258675,0.16015625,0.0071594045741324996,1.0467944587628866,4.679445876288657,1002,84,60,24,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B->BLOCKER_PLAUSIBLE_B,false,523c2dad24eaf67fa652d1ca81675ad3822339fff7b92e4b07372dc78a5a0b3c
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,14,mut_14_PVRIG-38_cdr3_arom_F100A,38,single_aromatic_to_alanine_cdr3,mutant,single_aromatic_to_alanine_cdr3,cluster_2_model_1,8x6b,ba50198629fc90f20accc7b1e475c11f6b996c9a824eed9f7ef2342fa6972997,7a4beb3ecca088c1b5210617a9b1793aae653aea16d839e5d17d3a28eec153e4,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/8x6b_baseline/cdr3_occlusion_summary_8x6b.csv,4707fed776bbe55101680aef07848c76ad53dbb3850e8be28e668a29ef27814b,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/mut_14_PVRIG-38_cdr3_arom_F100A_8x6b_blocker_classification.csv,fa3dbd4c64eaa10a25f1920c2a319f025d54b15bc3f0da80b041aa8b5e9ef040,11,11,0,7028,6578,-450,0.93597040409789412,-6.4029595902105889,652,516,-136,0.79141104294478526,-20.858895705521473,1353,1283,-70,0.94826311899482629,-5.1736881005173707,118,100,-18,0.84745762711864403,-15.254237288135597,0.19251565167899828,0.19504408634843418,0.0025284346694358917,1.0131336576916448,1.3133657691644762,0.18098159509202455,0.19379844961240311,0.012816854520378562,1.070818552095651,7.0818552095651022,963,58,58,0,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B->BLOCKER_PLAUSIBLE_B,false,fced56aa9ff0d2d91ab5511f09c4aced1c980f426fcdd9161e04d1a292e8ed87
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,14,mut_14_PVRIG-38_cdr3_arom_F100A,38,single_aromatic_to_alanine_cdr3,mutant,single_aromatic_to_alanine_cdr3,cluster_2_model_1,9e6y,1ab86d0b411c820d04eaa8dd6cf6c0978c3722270cb252914094a6876adf3f5a,9c6113eba62ba648729caffaf3be70c7854458cef7d03ec466f47a32a06e4a0c,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/9e6y_baseline/cdr3_occlusion_summary_9e6y.csv,a7a2b903ad6a6c734539628e26a8d362835bc92b9c218a436b331959451cc66e,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/mut_14_PVRIG-38_cdr3_arom_F100A_9e6y_blocker_classification.csv,6faa7007b574a520113668b9093640008e34cfbae1aabb7d6344cecf95a09a56,9,9,0,7332,6739,-593,0.91912165848336058,-8.0878341516639409,667,517,-150,0.77511244377811095,-22.488755622188904,1520,1434,-86,0.94342105263157894,-5.6578947368421062,127,111,-16,0.87401574803149606,-12.598425196850393,0.20731042007637751,0.21279121531384479,0.0054807952374672786,1.0264376254480987,2.6437625448098689,0.19040479760119941,0.21470019342359767,0.024295395822398258,1.1275986536499185,12.759865364991851,1002,84,60,24,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B->BLOCKER_PLAUSIBLE_B,false,05696255eee9da62197196b48cb1bb2f72f662454d90afe00c3f88a0e49850ee
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,14,mut_14_PVRIG-38_cdr3_arom_F100A,38,single_aromatic_to_alanine_cdr3,mutant,single_aromatic_to_alanine_cdr3,cluster_2_model_2,8x6b,7d7c924b162a2f5b43e2917c08168304b11f56ac86a162ac4430d5517bf9237f,fd3fb53c4470e59b8efebc8a251f599ce04cca90aef56aee1acfd18c1e9d5204,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/8x6b_baseline/cdr3_occlusion_summary_8x6b.csv,4707fed776bbe55101680aef07848c76ad53dbb3850e8be28e668a29ef27814b,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/mut_14_PVRIG-38_cdr3_arom_F100A_8x6b_blocker_classification.csv,fa3dbd4c64eaa10a25f1920c2a319f025d54b15bc3f0da80b041aa8b5e9ef040,11,11,0,6200,5813,-387,0.93758064516129036,-6.2419354838709644,574,455,-119,0.79268292682926833,-20.731707317073166,1101,1035,-66,0.94005449591280654,-5.9945504087193457,102,82,-20,0.80392156862745101,-19.6078431372549,0.17758064516129032,0.17804920006881128,0.00046855490752095719,1.0026385471631516,0.26385471631515944,0.17770034843205576,0.18021978021978022,0.0025194317877244576,1.0141779788838612,1.4177978883861186,963,58,58,0,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B,BLOCKER_PLAUSIBLE_B->BLOCKER_PLAUSIBLE_B,false,a8ea5ad6d3cca282d5b5b0734231bbddd39c6ead12d2014a765b2d0eb3c46c81
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,14,mut_14_PVRIG-38_cdr3_arom_F100A,38,single_aromatic_to_alanine_cdr3,mutant,single_aromatic_to_alanine_cdr3,cluster_2_model_2,9e6y,41682dbc2ebe83989037863f4ecb3b8b2fa0f9d53b4a3e5052718f7d98568b9c,1007c9d4923735bc7166fc8797f439d1091c42453e87fede82a13ed7ab615427,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/9e6y_baseline/cdr3_occlusion_summary_9e6y.csv,a7a2b903ad6a6c734539628e26a8d362835bc92b9c218a436b331959451cc66e,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/mut_14_PVRIG-38_cdr3_arom_F100A_9e6y_blocker_classification.csv,6faa7007b574a520113668b9093640008e34cfbae1aabb7d6344cecf95a09a56,9,9,0,6531,6012,-519,0.92053284336242536,-7.9467156637574643,568,444,-124,0.78169014084507038,-21.830985915492963,1295,1219,-76,0.94131274131274134,-5.8687258687258659,104,89,-15,0.85576923076923073,-14.423076923076927,0.19828510182207931,0.20276114437791085,0.0044760425558315331,1.0225737713761667,2.2573771376166674,0.18309859154929578,0.20045045045045046,0.017351858901154676,1.0947678447678448,9.4767844767844842,1002,84,60,24,BLOCKER_PLAUSIBLE_B,EVIDENCE_INFERENCE_ONLY_E,BLOCKER_PLAUSIBLE_B->EVIDENCE_INFERENCE_ONLY_E,true,277f44230ebad8c18a0a1579f29a3c9025db728f59cb3bcfc99d36095d4242cc
pvrig_v1_2_final_pose_sensitivity_delta_v1,DG_A_PVRIG_V1_2_DEV,V1_2_ATOM_ONLY_FINAL_POSE_SENSITIVITY_DELTA_V1,"Development sensitivity diagnostic on legacy variable-size final poses only; OLD V1.1 rule transitions are not V1.2 labels, not threshold-fitting evidence, not formal Docking Gold, and not experimental binding or blocking truth.",true,false,false,false,mutant_or_reference_control,14,mut_14_PVRIG-38_cdr3_arom_F100A,38,single_aromatic_to_alanine_cdr3,mutant,single_aromatic_to_alanine_cdr3,cluster_3_model_1,8x6b,c6d3e815d64da2196027becf190f8e95a348a5a7c462ed02134927af35c5d4b0,ab3e391005fe0b03946a042f0413bae5d1929873e1f85891526e2882ba9207df,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/8x6b_baseline/cdr3_occlusion_summary_8x6b.csv,4707fed776bbe55101680aef07848c76ad53dbb3850e8be28e668a29ef27814b,docking/calibration/mutant_validation_panel/workdirs/mut_14_PVRIG-38_cdr3_arom_F100A/reports/mut_14_PVRIG-38_cdr3_arom_F100A_8x6b_blocker_classification.csv,fa3dbd4c64eaa10a25f1920c2a319f025d54b15bc3f0da80b041aa8b5e9ef040,15,15,0,9870,9374,-496,0.94974670719351573,-5.0253292806484273,834,682,-152,0.81774580335731417,-18.225419664268582,1821,1765,-56,0.96924766611751789,-3.0752333882482108,154,136,-18,0.88311688311688308,-11.688311688311693,0.18449848024316109,0.18828675058672925,0.0037882703435681564,1.0205327997204929,2.0532799720492934,0.18465227817745802,0.19941348973607037,0.014761211558612347,1.0799405872719656,7.9940587271965624,963,58,58,0,BLOCKER_LIKE_A,BLOCKER_LIKE_A,BLOCKER_LIKE_A->BLOCKER_LIKE_A,false,ab803037a4e6b3f42c5752441d6e36088566af3398bfdffbc38679927994e82c
